task_id,demo,T,rho
8,demo_32,95,0.876875699888018
8,demo_33,109,0.8666944676118988
8,demo_34,122,0.9743639734188969
8,demo_35,111,0.8275184275184275
8,demo_36,121,0.7657160276385312
8,demo_37,110,0.7731803529968667
8,demo_38,105,0.8875596102011195
8,demo_39,123,0.8640866234151501
8,demo_4,138,0.8707466063612366
8,demo_40,114,0.7278062412668841
8,demo_41,120,0.8414473227307451
8,demo_42,97,0.7161003576688406
8,demo_43,99,0.8742980828695114
8,demo_44,117,0.8552856615685509
8,demo_45,113,0.7700279459711226
8,demo_46,133,0.8963065265441819
8,demo_47,113,0.7710176991150444
8,demo_49,115,0.7224507268433666
8,demo_5,113,0.845475508758874
8,demo_6,110,0.7519644749002548
8,demo_7,107,0.8533670330531554
8,demo_8,104,0.815213912301291
8,demo_9,126,0.7725395913613359
9,demo_0,136,0.48495300796717705
9,demo_1,138,0.536842249462886
9,demo_10,142,0.4245323151526328
9,demo_11,131,0.5099610313350771
9,demo_12,126,0.3466096737907762
9,demo_13,134,0.468108081148144
9,demo_14,136,0.37286866084633363
9,demo_16,142,0.5340095140312235
9,demo_18,133,0.7069199457259159
9,demo_19,135,0.3972129514354619
9,demo_2,130,0.6937879801717899
9,demo_20,137,0.5233632646965481
9,demo_21,137,0.5333367558384826
9,demo_22,145,0.6974216658793889
9,demo_23,140,0.4737923946557041
9,demo_24,124,0.6037639653815893
9,demo_25,141,0.7202191874652167
9,demo_26,143,0.4963803801831971
9,demo_27,124,0.6211424075531077
9,demo_28,141,0.5171796737874053
9,demo_29,122,0.4106357457017193
9,demo_3,136,0.47468632221745144
9,demo_30,132,0.47214497033701525
9,demo_31,125,0.6175668202764976
9,demo_32,130,0.4719032077455652
9,demo_33,144,0.6240856844305122
9,demo_34,145,0.6765194457565736
9,demo_35,125,0.3509185867895545
9,demo_36,133,0.43280521520898574
9,demo_37,138,0.6090084454175789
9,demo_38,140,0.5890271369530516
9,demo_39,127,0.35370969253843265
9,demo_4,145,0.3301199222961879
9,demo_40,139,0.6257965056526208
9,demo_41,128,0.6697319630104376
9,demo_42,132,0.47174320255879104
9,demo_43,128,0.24897569126533597
9,demo_44,131,0.557630918699621
9,demo_45,130,0.48381652077728765
9,demo_46,139,0.3839134903257518
9,demo_47,136,0.5703306139974237
9,demo_48,117,0.5748774895472732
9,demo_49,138,0.5894371776460138
9,demo_5,139,0.561441530005809
9,demo_6,164,0.7564349162733123
9,demo_7,119,0.6089232303090729
9,demo_8,135,0.42002243683543067
