task_id,demo,T,rho
5,demo_17,120,0.8766094867699145
5,demo_18,114,0.9212649450874253
5,demo_19,98,0.8547629218977686
5,demo_2,121,0.8233560720692376
5,demo_20,118,0.7519593306553007
5,demo_21,129,0.8285885190901082
5,demo_22,107,0.8432612475916106
5,demo_23,138,0.7599646108666388
5,demo_24,98,0.8543849638388693
5,demo_25,91,0.9145398514372728
5,demo_26,98,0.9453866163611503
5,demo_27,147,0.8452807877713053
5,demo_28,106,0.8927750025848984
5,demo_29,116,0.7990996774736225
5,demo_3,121,0.8851303520249663
5,demo_30,119,0.7660176008016714
5,demo_31,118,0.8134396085105666
5,demo_32,111,0.7843015093015092
5,demo_33,109,0.9464436716818831
5,demo_34,111,0.8257652372897135
5,demo_35,128,0.9165258717017936
5,demo_36,110,0.9196038122123622
5,demo_37,102,0.8547041411224633
5,demo_38,98,0.8796605631108091
5,demo_39,86,0.8644788173067421
5,demo_4,119,0.768016550412754
5,demo_40,117,0.9518439494860472
5,demo_41,128,0.6969755494789918
5,demo_42,144,0.8667597060958094
5,demo_43,113,0.9067839958824664
5,demo_44,142,0.7319209664121393
