task_id,demo,T,rho
9,demo_3,145,0.8346913871831207
9,demo_30,124,0.6892084972462628
9,demo_31,143,0.8935331100824059
9,demo_32,121,0.7179311746375827
9,demo_33,142,0.7842415301210628
9,demo_34,123,0.7623337761669526
9,demo_35,168,0.6912877541620058
9,demo_36,141,0.6633760006849607
9,demo_37,134,0.6354617888003592
9,demo_38,123,0.7235492899614349
9,demo_39,142,0.7212269300971729
9,demo_4,138,0.7548796887593066
9,demo_40,164,0.7071810428087548
9,demo_41,120,0.6865546218487394
9,demo_42,126,0.7088923884514435
9,demo_44,123,0.8058260566741047
9,demo_45,145,0.7504369390647142
9,demo_46,121,0.7720498577428531
9,demo_47,133,0.838126523908142
9,demo_48,129,0.7693425760286227
9,demo_49,125,0.7730261136712749
9,demo_5,133,0.6777935340386243
9,demo_6,133,0.7011558747615305
9,demo_7,129,0.476939847942755
9,demo_8,123,0.7755027021449485
9,demo_9,125,0.6250998463901689
